ProductID,ProductName,Category,Brand,UnitPrice,CostPrice,Supplier,IsActive
784,Badminton Racket,Sports,Nivia,374.54,250.07,Supplier_2,True
785,Microwave,Home & Kitchen,Bajaj,200.09,125.74,Supplier_33,True
786,Monitor,Electronics,Sony,681.03,446.3,Supplier_2,True
787,Jacket,Fashion,Adidas,657.69,449.62,Supplier_6,False
788,Cricket Bat,Sports,Adidas,306.54,214.49,Supplier_28,True
789,Gym Bag,Sports,Nivia,353.63,275.69,Supplier_9,True
790,Hoodie,Fashion,Puma,625.22,455.69,Supplier_50,True
791,Badminton Racket,Sports,Cosco,61.09,43.23,Supplier_47,True
792,Jeans,Fashion,Puma,551.67,366.27,Supplier_27,False
793,Microwave,Home & Kitchen,Hawkins,107.7,84.46,Supplier_9,True
794,Smart Watch,Electronics,HP,200.84,140.76,Supplier_15,True
795,Jacket,Fashion,Nike,73.99,48.94,Supplier_9,False
796,Cookware Set,Home & Kitchen,Philips,314.77,250.81,Supplier_13,True
797,Laptop,Electronics,Dell,732.3,463.46,Supplier_15,True
798,Jeans,Fashion,Nike,740.18,464.28,Supplier_40,False
799,Pressure Cooker,Home & Kitchen,Hawkins,331.55,219.5,Supplier_39,False
800,Air Fryer,Home & Kitchen,Hawkins,671.78,470.18,Supplier_35,True
801,Gym Bag,Sports,Yonex,362.77,233.88,Supplier_16,False
802,Monitor,Electronics,HP,381.8,262.9,Supplier_4,True
803,Cookware Set,Home & Kitchen,Hawkins,669.22,443.35,Supplier_19,False
804,Jacket,Fashion,Levi's,379.3,310.44,Supplier_34,True
805,Face Wash,Beauty,Nivea,453.4,364.1,Supplier_50,True
806,Serum,Beauty,Nivea,293.64,230.93,Supplier_38,True
807,Serum,Beauty,Lakme,246.35,168.8,Supplier_46,True
808,Laptop,Electronics,Samsung,517.56,356.05,Supplier_6,False
809,Cricket Bat,Sports,Adidas,264.43,195.55,Supplier_50,True
810,Pressure Cooker,Home & Kitchen,LG,112.5,89.44,Supplier_50,True
811,Serum,Beauty,Mamaearth,582.71,367.78,Supplier_19,True
812,Smartphone,Electronics,Apple,17.67,11.73,Supplier_1,False
813,Lipstick,Beauty,Nivea,585.43,405.65,Supplier_32,True
814,Sneakers,Fashion,Zara,319.86,232.33,Supplier_39,True
815,Jacket,Fashion,Zara,446.39,313.69,Supplier_14,True
816,T-Shirt,Fashion,Adidas,400.98,330.11,Supplier_3,True
817,Mixer,Home & Kitchen,Prestige,101.2,63.35,Supplier_11,True
818,Yoga Mat,Sports,Adidas,503.02,395.78,Supplier_30,True
819,Tablet,Electronics,Samsung,262.19,168.18,Supplier_5,False
820,Badminton Racket,Sports,Yonex,300.59,240.7,Supplier_18,True
821,Yoga Mat,Sports,Nike,144.82,112.82,Supplier_4,True
822,Football,Sports,Adidas,364.42,246.99,Supplier_46,True
823,Serum,Beauty,Maybelline,196.25,137.23,Supplier_40,True
824,Hoodie,Fashion,Zara,377.74,253.23,Supplier_32,False
825,Jeans,Fashion,Zara,568.57,357.21,Supplier_1,True
826,Laptop,Electronics,Dell,476.43,371.36,Supplier_40,False
827,Serum,Beauty,Lakme,276.06,181.33,Supplier_14,True
828,Jacket,Fashion,Puma,525.54,397.2,Supplier_33,True
829,Tablet,Electronics,Samsung,264.09,177.27,Supplier_40,True
830,Jacket,Fashion,Adidas,656.7,418.57,Supplier_31,False
831,Monitor,Electronics,Apple,119.24,86.14,Supplier_35,True
832,Face Wash,Beauty,Nivea,553.23,419.2,Supplier_47,True
833,Football,Sports,Adidas,165.18,112.05,Supplier_23,True
834,T-Shirt,Fashion,Puma,237.86,176.18,Supplier_35,True
835,Gym Bag,Sports,Adidas,126.94,101.82,Supplier_49,True
836,Microwave,Home & Kitchen,Prestige,297.67,212.8,Supplier_16,True
837,Shampoo,Beauty,Mamaearth,339.47,267.3,Supplier_24,True
838,Sneakers,Fashion,Nike,391.97,257.94,Supplier_33,True
839,Sneakers,Fashion,Puma,519.95,368.9,Supplier_50,True
840,Hoodie,Fashion,Nike,428.04,341.59,Supplier_47,True
841,Lipstick,Beauty,Nivea,88.42,66.76,Supplier_3,True
842,Mixer,Home & Kitchen,Hawkins,91.17,60.52,Supplier_48,True
843,Tablet,Electronics,HP,414.76,323.04,Supplier_13,True
844,Air Fryer,Home & Kitchen,Bajaj,229.01,166.38,Supplier_8,True
845,Jacket,Fashion,Adidas,104.64,66.09,Supplier_36,True
846,Jacket,Fashion,Zara,365.3,279.19,Supplier_46,True
847,Cricket Bat,Sports,Cosco,64.91,44.91,Supplier_22,False
848,Laptop,Electronics,Apple,353.82,240.66,Supplier_7,False
849,Monitor,Electronics,Samsung,299.4,202.04,Supplier_38,False
850,Badminton Racket,Sports,Nivia,221.11,172.84,Supplier_49,True
851,Shampoo,Beauty,Maybelline,84.46,55.53,Supplier_45,False
852,Tablet,Electronics,Dell,512.59,345.39,Supplier_30,False
853,Jeans,Fashion,Adidas,624.92,431.94,Supplier_24,False
854,Jacket,Fashion,Puma,281.34,232.11,Supplier_31,True
855,Cookware Set,Home & Kitchen,Hawkins,557.24,424.43,Supplier_23,True
856,Gym Bag,Sports,Yonex,623.58,410.6,Supplier_21,True
857,Cookware Set,Home & Kitchen,LG,281.81,206.4,Supplier_40,True
858,Gym Bag,Sports,Cosco,264.68,198.07,Supplier_45,False
859,Serum,Beauty,Maybelline,358.33,276.82,Supplier_43,True
860,Football,Sports,Nike,415.77,300.16,Supplier_36,True
861,Serum,Beauty,L'Oreal,587.38,478.38,Supplier_7,False
862,Mixer,Home & Kitchen,Hawkins,83.0,54.36,Supplier_38,True
863,Sneakers,Fashion,Adidas,366.55,270.32,Supplier_37,False
864,Jacket,Fashion,Adidas,238.09,156.87,Supplier_44,True
865,Face Wash,Beauty,Mamaearth,426.94,295.54,Supplier_33,False
866,T-Shirt,Fashion,Puma,271.02,190.92,Supplier_4,True
867,Football,Sports,Nivia,668.0,432.01,Supplier_16,False
868,Badminton Racket,Sports,Nike,488.79,358.77,Supplier_28,True
869,Jeans,Fashion,Levi's,138.4,102.23,Supplier_24,False
870,Jeans,Fashion,Puma,93.14,75.8,Supplier_2,True
871,Shampoo,Beauty,Nivea,75.02,51.49,Supplier_27,False
872,Yoga Mat,Sports,Nike,137.71,98.1,Supplier_36,False
873,Shampoo,Beauty,Mamaearth,145.68,101.04,Supplier_37,False
874,Jacket,Fashion,Zara,299.74,211.31,Supplier_24,True
875,Monitor,Electronics,HP,442.55,355.39,Supplier_31,True
876,Jacket,Fashion,Zara,292.83,237.82,Supplier_40,True
877,T-Shirt,Fashion,Levi's,488.69,345.2,Supplier_38,True
878,Badminton Racket,Sports,Yonex,327.78,272.17,Supplier_30,False
879,Gym Bag,Sports,Nivia,291.06,182.93,Supplier_19,True
880,Hoodie,Fashion,Nike,562.36,377.22,Supplier_37,True
881,Smart Watch,Electronics,Dell,113.34,92.85,Supplier_19,True
882,Mixer,Home & Kitchen,Hawkins,88.79,72.14,Supplier_18,True
883,Jacket,Fashion,Zara,188.72,144.86,Supplier_48,True
884,Yoga Mat,Sports,Cosco,544.61,372.09,Supplier_24,True
885,Cookware Set,Home & Kitchen,Philips,139.12,98.6,Supplier_3,True
886,Smart Watch,Electronics,Apple,589.99,467.63,Supplier_32,False
887,Moisturizer,Beauty,L'Oreal,463.36,365.74,Supplier_37,True
888,Laptop,Electronics,Sony,49.52,35.74,Supplier_31,True
889,Shampoo,Beauty,Maybelline,290.67,196.1,Supplier_31,True
890,Sneakers,Fashion,Zara,24.84,15.81,Supplier_29,False
891,Mixer,Home & Kitchen,LG,81.52,57.71,Supplier_23,False
892,Badminton Racket,Sports,Nivia,216.67,142.46,Supplier_17,False
893,Lipstick,Beauty,L'Oreal,545.65,387.54,Supplier_44,True
894,Mixer,Home & Kitchen,LG,520.6,339.67,Supplier_1,False
895,Laptop,Electronics,HP,463.7,345.89,Supplier_47,True
896,Mixer,Home & Kitchen,Philips,26.73,21.61,Supplier_39,True
897,Football,Sports,Yonex,75.45,52.33,Supplier_25,True
898,Tablet,Electronics,Apple,225.98,154.34,Supplier_5,False
899,Microwave,Home & Kitchen,Hawkins,205.81,136.09,Supplier_18,True
900,Serum,Beauty,Nivea,649.07,498.02,Supplier_17,True
901,Moisturizer,Beauty,Lakme,627.23,489.92,Supplier_26,True
902,Shampoo,Beauty,Lakme,377.31,274.91,Supplier_40,True
903,Face Wash,Beauty,Mamaearth,33.26,27.08,Supplier_47,True
904,Moisturizer,Beauty,Lakme,120.77,82.94,Supplier_3,False
905,Microwave,Home & Kitchen,Philips,648.1,453.26,Supplier_33,False
906,Moisturizer,Beauty,Nivea,640.61,423.58,Supplier_5,True
907,Monitor,Electronics,Dell,98.13,69.39,Supplier_23,True
908,Mixer,Home & Kitchen,Hawkins,506.43,319.81,Supplier_6,True
909,Football,Sports,Nivia,635.04,422.18,Supplier_19,True
910,T-Shirt,Fashion,Zara,708.84,484.08,Supplier_20,False
911,Monitor,Electronics,Sony,74.95,51.58,Supplier_48,True
912,Jeans,Fashion,Nike,35.86,22.43,Supplier_16,False
913,Lipstick,Beauty,Lakme,455.34,325.27,Supplier_29,True
914,Laptop,Electronics,Sony,261.19,175.48,Supplier_26,True
915,Sneakers,Fashion,Zara,728.59,470.64,Supplier_35,True
916,Football,Sports,Cosco,35.27,28.07,Supplier_42,True
917,Face Wash,Beauty,Maybelline,188.15,128.91,Supplier_1,True
918,Laptop,Electronics,Sony,296.18,233.53,Supplier_38,True
919,Monitor,Electronics,Samsung,436.1,301.54,Supplier_5,True
920,Moisturizer,Beauty,Mamaearth,268.58,168.88,Supplier_37,True
921,Mixer,Home & Kitchen,Philips,401.07,300.61,Supplier_8,True
922,Jeans,Fashion,Levi's,499.15,351.18,Supplier_29,True
923,Cricket Bat,Sports,Yonex,90.77,58.98,Supplier_40,False
924,Sneakers,Fashion,Nike,59.6,49.55,Supplier_6,True
925,Shampoo,Beauty,Nivea,161.64,111.02,Supplier_34,False
926,Shampoo,Beauty,L'Oreal,375.64,309.16,Supplier_12,False
927,Badminton Racket,Sports,Yonex,216.87,180.45,Supplier_16,True
928,Laptop,Electronics,HP,484.03,313.27,Supplier_35,True
929,Serum,Beauty,L'Oreal,44.82,36.0,Supplier_10,False
930,Shampoo,Beauty,L'Oreal,411.88,338.37,Supplier_42,True
931,Cookware Set,Home & Kitchen,Philips,192.68,133.18,Supplier_49,False
932,Laptop,Electronics,Samsung,588.4,463.18,Supplier_2,False
933,Football,Sports,Yonex,667.75,448.59,Supplier_38,True
934,Serum,Beauty,L'Oreal,152.68,122.73,Supplier_15,True
935,Jeans,Fashion,Levi's,249.94,194.01,Supplier_31,False
936,Smartphone,Electronics,Dell,167.36,115.92,Supplier_12,False
937,Cookware Set,Home & Kitchen,Philips,526.95,362.71,Supplier_18,True
938,Mixer,Home & Kitchen,Philips,427.35,349.18,Supplier_9,True
939,Moisturizer,Beauty,Nivea,125.57,93.89,Supplier_19,True
940,Yoga Mat,Sports,Cosco,748.44,485.37,Supplier_6,False
941,Cricket Bat,Sports,Nike,460.24,299.87,Supplier_18,True
942,Shampoo,Beauty,L'Oreal,243.95,170.38,Supplier_38,True
943,Gym Bag,Sports,Yonex,596.2,490.29,Supplier_31,True
944,Moisturizer,Beauty,Maybelline,371.96,244.84,Supplier_7,False
945,Face Wash,Beauty,L'Oreal,341.8,283.66,Supplier_47,False
946,Jacket,Fashion,Adidas,226.07,154.94,Supplier_6,True
947,Shampoo,Beauty,Mamaearth,547.24,354.62,Supplier_48,True
948,Shampoo,Beauty,Nivea,597.11,438.36,Supplier_24,False
949,Monitor,Electronics,Samsung,596.96,447.78,Supplier_3,True
950,Lipstick,Beauty,Mamaearth,418.59,275.79,Supplier_44,True
951,Football,Sports,Nivia,410.11,262.22,Supplier_24,True
952,Tablet,Electronics,Dell,289.52,238.02,Supplier_24,True
953,Yoga Mat,Sports,Yonex,458.38,357.58,Supplier_22,True
954,Gym Bag,Sports,Yonex,557.32,371.32,Supplier_45,True
955,Jacket,Fashion,Puma,630.63,449.99,Supplier_28,True
956,Tablet,Electronics,Samsung,249.84,179.16,Supplier_34,True
957,Lipstick,Beauty,Maybelline,622.36,450.73,Supplier_24,True
958,T-Shirt,Fashion,Levi's,76.84,49.28,Supplier_19,True
959,Tablet,Electronics,Apple,81.71,64.89,Supplier_10,True
960,Badminton Racket,Sports,Yonex,315.36,214.1,Supplier_9,False
961,Cookware Set,Home & Kitchen,Hawkins,448.97,371.48,Supplier_13,True
962,Smart Watch,Electronics,Apple,444.73,325.89,Supplier_22,True
963,Lipstick,Beauty,Maybelline,582.29,422.53,Supplier_20,True
964,Microwave,Home & Kitchen,Philips,163.36,121.12,Supplier_19,True
965,Jacket,Fashion,Puma,295.61,233.4,Supplier_11,True
966,Jeans,Fashion,Adidas,110.97,89.01,Supplier_21,True
967,Serum,Beauty,Mamaearth,143.07,100.4,Supplier_3,True
968,Microwave,Home & Kitchen,Philips,365.31,229.73,Supplier_35,True
969,Monitor,Electronics,Samsung,702.78,466.22,Supplier_30,True
970,Hoodie,Fashion,Nike,650.32,488.04,Supplier_46,True
971,Lipstick,Beauty,Mamaearth,511.83,336.77,Supplier_47,False
972,Cookware Set,Home & Kitchen,Prestige,566.46,451.09,Supplier_36,True
973,Cookware Set,Home & Kitchen,Prestige,402.66,312.59,Supplier_23,True
974,Air Fryer,Home & Kitchen,Prestige,464.76,324.24,Supplier_15,True
975,T-Shirt,Fashion,Nike,377.37,273.82,Supplier_43,True
976,Cricket Bat,Sports,Nike,360.79,250.33,Supplier_33,True
977,Pressure Cooker,Home & Kitchen,Hawkins,494.7,360.82,Supplier_25,True
978,Tablet,Electronics,Sony,289.82,182.16,Supplier_36,True
979,Sneakers,Fashion,Levi's,531.19,403.81,Supplier_47,False
980,Lipstick,Beauty,L'Oreal,381.0,302.99,Supplier_20,False
981,Football,Sports,Nivia,671.08,467.24,Supplier_25,True
982,Tablet,Electronics,Dell,303.11,213.11,Supplier_46,True
983,Sneakers,Fashion,Adidas,212.0,151.84,Supplier_20,True
984,Moisturizer,Beauty,Maybelline,181.99,120.01,Supplier_10,True
985,Mixer,Home & Kitchen,Hawkins,514.41,330.37,Supplier_27,True
986,Face Wash,Beauty,L'Oreal,89.77,68.48,Supplier_5,True
987,Yoga Mat,Sports,Nike,291.48,223.67,Supplier_44,False
988,Smart Watch,Electronics,Sony,445.57,369.15,Supplier_17,True
989,Cricket Bat,Sports,Yonex,258.51,166.64,Supplier_9,True
990,Jacket,Fashion,Nike,271.95,186.97,Supplier_23,True
991,Air Fryer,Home & Kitchen,Bajaj,397.62,323.08,Supplier_13,True
992,Smartphone,Electronics,HP,428.17,276.42,Supplier_44,True
993,Mixer,Home & Kitchen,Bajaj,364.48,271.87,Supplier_10,True
994,Jacket,Fashion,Zara,268.73,192.78,Supplier_22,True
995,Smartphone,Electronics,Apple,393.36,256.66,Supplier_36,True
996,Face Wash,Beauty,Nivea,84.07,67.12,Supplier_2,False
997,Microwave,Home & Kitchen,Bajaj,107.55,78.12,Supplier_39,True
998,T-Shirt,Fashion,Puma,467.53,374.79,Supplier_9,True
999,Jeans,Fashion,Puma,179.66,112.82,Supplier_28,True
1000,Monitor,Electronics,Samsung,463.79,381.09,Supplier_7,True
